event_id,ts,video_rel,false_trigger,notes,reviewed_at,species,movement,count
876,2025-10-18 12:54:20,25  10  14  10  40\876.mp4,0,,2026-01-29T08:25:48,Chinook,Up,1.0
877,2025-10-18 12:55:52,25  10  14  10  40\877.mp4,0,,2026-01-29T08:26:03,Chinook,Up,1.0
878,2025-10-18 12:57:42,,0,,2026-01-29T08:26:07,Non fish,Stay,1.0
879,2025-10-18 12:57:46,25  10  14  10  40\879.mp4,0,,2026-01-29T08:26:23,Chinook,Up,2.0
880,2025-10-18 13:05:53,25  10  14  10  40\880.mp4,0,,2026-01-29T08:26:39,Chinook,Up,1.0
881,2025-10-18 13:06:48,25  10  14  10  40\881.mp4,0,,2026-01-29T08:26:55,Chinook,Up,3.0
882,2025-10-18 13:09:01,25  10  14  10  40\882.mp4,0,,2026-01-29T08:27:16,Chinook,Up,1.0
883,2025-10-18 13:10:33,25  10  14  10  40\883.mp4,0,,2026-01-29T08:27:33,Chinook,Up,1.0
884,2025-10-18 13:13:15,25  10  14  10  40\884.mp4,0,,2026-01-29T08:27:47,Chinook,Up,1.0
885,2025-10-18 13:14:43,25  10  14  10  40\885.mp4,0,,2026-01-29T08:28:03,Chinook,Up,1.0
886,2025-10-18 13:16:25,25  10  14  10  40\886.mp4,0,,2026-01-29T08:28:17,Chinook,Stay,1.0
887,2025-10-18 13:18:14,25  10  14  10  40\887.mp4,0,,2026-01-29T08:29:46,Chinook,Stay,1.0
887,2025-10-18 13:18:14,25  10  14  10  40\887.mp4,0,,2026-01-29T08:29:46,Chinook,Up,1.0
888,2025-10-18 13:18:36,25  10  14  10  40\888.mp4,0,,2026-01-29T08:29:21,Chinook,Stay,1.0
888,2025-10-18 13:18:36,25  10  14  10  40\888.mp4,0,,2026-01-29T08:29:21,Chinook,Up,1.0
889,2025-10-18 13:19:41,25  10  14  10  40\889.mp4,0,,2026-01-29T08:29:42,Chinook,Up,1.0
890,2025-10-18 13:20:19,25  10  14  10  40\890.mp4,0,,2026-01-29T08:30:04,Chinook,Stay,1.0
890,2025-10-18 13:20:19,25  10  14  10  40\890.mp4,0,,2026-01-29T08:30:04,Chinook,Up,1.0
891,2025-10-18 13:21:48,25  10  14  10  40\891.mp4,0,,2026-01-29T08:30:21,Chinook,Stay,1.0
891,2025-10-18 13:21:48,25  10  14  10  40\891.mp4,0,,2026-01-29T08:30:21,Chinook,Up,1.0
892,2025-10-18 13:22:39,25  10  14  10  40\892.mp4,0,,2026-01-29T08:30:37,Chinook,Stay,1.0
892,2025-10-18 13:22:39,25  10  14  10  40\892.mp4,0,,2026-01-29T08:30:37,Chinook,Up,1.0
893,2025-10-18 13:23:34,,0,,2026-01-29T08:30:41,Non fish,Stay,1.0
894,2025-10-18 13:23:42,25  10  14  10  40\894.mp4,0,,2026-01-29T08:31:01,Chinook,Stay,1.0
895,2025-10-18 13:24:08,25  10  14  10  40\895.mp4,0,,2026-01-29T08:31:17,Chinook,Up,2.0
896,2025-10-18 13:25:31,25  10  14  10  40\896.mp4,0,,2026-01-29T08:31:32,Chinook,Up,1.0
897,2025-10-18 13:26:53,25  10  14  10  40\897.mp4,0,,2026-01-29T08:31:46,Chinook,Up,1.0
898,2025-10-18 13:27:20,25  10  14  10  40\898.mp4,0,,2026-01-29T08:32:01,Chinook,Up,1.0
899,2025-10-18 13:29:59,25  10  14  10  40\899.mp4,0,,2026-01-29T08:32:22,Chinook,Up,1.0
900,2025-10-18 13:30:50,25  10  14  10  40\900.mp4,0,,2026-01-29T08:32:37,Chinook,Up,1.0
901,2025-10-18 13:34:46,25  10  14  10  40\901.mp4,0,,2026-01-29T08:32:51,Chinook,Up,1.0
902,2025-10-18 13:37:15,25  10  14  10  40\902.mp4,0,,2026-01-29T08:33:05,Chinook,Up,1.0
903,2025-10-18 13:39:56,,0,,2026-01-29T08:33:14,Non fish,Stay,1.0
904,2025-10-18 13:40:08,25  10  14  10  40\904.mp4,0,A,2026-01-29T08:33:47,Chinook,Stay,1.0
904,2025-10-18 13:40:08,25  10  14  10  40\904.mp4,0,A,2026-01-29T08:33:47,Chinook,Up,1.0
905,2025-10-18 13:43:09,25  10  14  10  40\905.mp4,0,A,2026-01-29T08:34:25,Chinook,Stay,1.0
906,2025-10-18 13:43:53,25  10  14  10  40\906.mp4,0,,2026-01-29T08:34:41,Chinook,Up,1.0
907,2025-10-18 13:44:57,25  10  14  10  40\907.mp4,0,,2026-01-29T08:34:55,Chinook,Up,1.0
908,2025-10-18 13:45:27,25  10  14  10  40\908.mp4,0,,2026-01-29T08:35:09,Chinook,Up,1.0
909,2025-10-18 13:46:52,25  10  14  10  40\909.mp4,0,,2026-01-29T08:35:23,Chinook,Up,1.0
910,2025-10-18 13:47:09,25  10  14  10  40\910.mp4,0,,2026-01-29T08:35:34,Chinook,Up,1.0
911,2025-10-18 13:48:41,25  10  14  10  40\911.mp4,0,,2026-01-29T08:35:48,Chinook,Up,1.0
912,2025-10-18 13:50:39,25  10  14  10  40\912.mp4,0,,2026-01-29T08:36:01,Chinook,Up,1.0
913,2025-10-18 13:51:38,25  10  14  10  40\913.mp4,0,,2026-01-29T08:36:17,Chinook,Up,1.0
914,2025-10-18 13:52:08,25  10  14  10  40\914.mp4,0,,2026-01-29T08:36:32,Chinook,Up,1.0
915,2025-10-18 13:57:28,25  10  14  10  40\915.mp4,0,,2026-01-29T08:37:00,Chinook,Up,1.0
916,2025-10-18 13:57:58,25  10  14  10  40\916.mp4,0,,2026-01-29T08:37:52,Chinook,Up,1.0
917,2025-10-18 13:58:59,25  10  14  10  40\917.mp4,0,,2026-01-29T08:37:31,Chinook,Up,1.0
918,2025-10-18 14:01:01,25  10  14  10  40\918.mp4,0,,2026-01-29T08:38:35,Chinook,Up,1.0
919,2025-10-18 14:01:33,25  10  14  10  40\919.mp4,0,,2026-01-29T08:39:11,Chinook,Up,1.0
920,2025-10-18 14:04:26,25  10  14  10  40\920.mp4,0,,2026-01-29T08:39:57,Rainbow,Up,1.0
921,2025-10-18 14:08:55,25  10  14  10  40\921.mp4,0,,2026-01-29T08:40:15,Chinook,Up,1.0
922,2025-10-18 14:12:06,25  10  14  10  40\922.mp4,0,,2026-01-29T08:40:43,Chinook,Up,1.0
923,2025-10-18 14:16:26,25  10  14  10  40\923.mp4,0,,2026-01-29T08:40:58,Chinook,Up,1.0
924,2025-10-18 14:17:01,25  10  14  10  40\924.mp4,0,,2026-01-29T08:41:35,Chinook,Up,1.0
925,2025-10-18 14:17:58,,0,,2026-01-29T08:41:42,Non fish,Stay,1.0
926,2025-10-18 14:18:12,25  10  14  10  40\926.mp4,0,,2026-01-29T08:42:15,Chinook,Stay,1.0
926,2025-10-18 14:18:12,25  10  14  10  40\926.mp4,0,,2026-01-29T08:42:15,Chinook,Up,1.0
927,2025-10-18 14:18:40,25  10  14  10  40\927.mp4,0,,2026-01-29T08:42:50,Chinook,Up,1.0
928,2025-10-18 14:19:58,25  10  14  10  40\928.mp4,0,,2026-01-29T08:43:08,Chinook,Up,1.0
929,2025-10-18 14:23:49,25  10  14  10  40\929.mp4,0,,2026-01-29T08:43:44,Chinook,Up,1.0
930,2025-10-18 14:27:40,25  10  14  10  40\930.mp4,0,,2026-01-29T08:44:19,Chinook,Stay,1.0
930,2025-10-18 14:27:40,25  10  14  10  40\930.mp4,0,,2026-01-29T08:44:19,Chinook,Up,1.0
931,2025-10-18 14:27:55,25  10  14  10  40\931.mp4,0,,2026-01-29T08:44:31,Chinook,Up,1.0
932,2025-10-18 14:29:25,25  10  14  10  40\932.mp4,0,,2026-01-29T08:44:45,Chinook,Up,1.0
933,2025-10-18 14:33:01,25  10  14  10  40\933.mp4,0,,2026-01-29T08:45:11,Chinook,Up,1.0
934,2025-10-18 14:33:39,25  10  14  10  40\934.mp4,0,,2026-01-29T08:46:26,Chinook,Up,1.0
935,2025-10-18 14:33:55,25  10  14  10  40\935.mp4,0,,2026-01-29T08:46:38,Chinook,Up,1.0
936,2025-10-18 14:34:31,25  10  14  10  40\936.mp4,0,,2026-01-29T08:46:52,Chinook,Up,1.0
937,2025-10-18 14:36:44,25  10  14  10  40\937.mp4,0,,2026-01-29T08:47:08,Chinook,Up,1.0
938,2025-10-18 14:37:47,25  10  14  10  40\938.mp4,0,,2026-01-29T08:47:23,Chinook,Up,1.0
939,2025-10-18 14:38:39,25  10  14  10  40\939.mp4,0,,2026-01-29T08:47:43,Chinook,Up,1.0
940,2025-10-18 14:40:53,25  10  14  10  40\940.mp4,0,,2026-01-29T08:47:57,Chinook,Up,1.0
941,2025-10-18 14:41:11,25  10  14  10  40\941.mp4,0,,2026-01-29T08:48:09,Chinook,Up,1.0
942,2025-10-18 14:42:43,25  10  14  10  40\942.mp4,0,,2026-01-29T08:48:22,Chinook,Up,1.0
943,2025-10-18 14:43:50,25  10  14  10  40\943.mp4,0,,2026-01-29T08:48:36,Chinook,Up,1.0
944,2025-10-18 14:46:19,25  10  14  10  40\944.mp4,0,,2026-01-29T08:48:51,Chinook,Up,1.0
945,2025-10-18 14:47:42,25  10  14  10  40\945.mp4,0,,2026-01-29T08:49:05,Chinook,Up,1.0
946,2025-10-18 14:48:03,,0,,2026-01-29T08:49:09,Non fish,Stay,1.0
947,2025-10-18 14:48:10,25  10  14  10  40\947.mp4,0,,2026-01-29T08:49:25,Chinook,Up,2.0
948,2025-10-18 14:48:55,25  10  14  10  40\948.mp4,0,,2026-01-29T08:49:39,Chinook,Up,1.0
949,2025-10-18 14:50:04,25  10  14  10  40\949.mp4,0,,2026-01-29T08:49:52,Chinook,Up,1.0
950,2025-10-18 14:56:15,25  10  14  10  40\950.mp4,0,,2026-01-29T10:14:50,Chinook,Up,1.0
951,2025-10-18 14:57:10,,0,,2026-01-29T10:14:53,Non fish,Stay,1.0
952,2025-10-18 14:57:22,25  10  14  10  40\952.mp4,0,A,2026-01-29T10:15:20,Chinook,Stay,1.0
952,2025-10-18 14:57:22,25  10  14  10  40\952.mp4,0,A,2026-01-29T10:15:20,Chinook,Up,1.0
953,2025-10-18 14:57:31,,0,,2026-01-29T10:15:23,Non fish,Stay,1.0
954,2025-10-18 14:59:47,25  10  14  10  40\954.mp4,0,,2026-01-29T10:15:40,Chinook,Up,1.0
955,2025-10-18 15:00:53,25  10  14  10  40\955.mp4,0,,2026-01-29T10:15:56,Chinook,Up,1.0
956,2025-10-18 15:05:01,25  10  14  10  40\956.mp4,0,,2026-01-29T10:16:24,Chinook,Up,1.0
957,2025-10-18 15:06:15,,0,,2026-01-29T10:16:29,Non fish,Stay,1.0
958,2025-10-18 15:06:24,25  10  14  10  40\958.mp4,0,,2026-01-29T10:16:59,Chinook,Up,2.0
959,2025-10-18 15:08:47,25  10  14  10  40\959.mp4,0,,2026-01-29T10:17:14,Chinook,Up,1.0
960,2025-10-18 15:09:07,25  10  14  10  40\960.mp4,0,,2026-01-29T10:17:27,Chinook,Up,1.0
961,2025-10-18 15:10:02,25  10  14  10  40\961.mp4,0,,2026-01-29T10:17:51,Chinook,Up,1.0
962,2025-10-18 15:11:01,25  10  14  10  40\962.mp4,0,,2026-01-29T10:18:07,Chinook,Up,1.0
963,2025-10-18 15:13:21,25  10  14  10  40\963.mp4,0,,2026-01-29T10:18:25,Chinook,Up,1.0
964,2025-10-18 15:14:46,25  10  14  10  40\964.mp4,0,,2026-01-29T10:18:40,Chinook,Up,1.0
965,2025-10-18 15:15:09,25  10  14  10  40\965.mp4,0,,2026-01-29T10:18:54,Chinook,Up,1.0
966,2025-10-18 15:15:57,25  10  14  10  40\966.mp4,0,,2026-01-29T10:19:13,Chinook,Up,1.0
967,2025-10-18 15:19:18,25  10  14  10  40\967.mp4,0,,2026-01-29T10:19:29,Chinook,Up,1.0
968,2025-10-18 15:21:00,25  10  14  10  40\968.mp4,0,,2026-01-29T10:19:42,Chinook,Up,1.0
969,2025-10-18 15:22:20,25  10  14  10  40\969.mp4,0,,2026-01-29T10:19:58,Chinook,Up,1.0
970,2025-10-18 15:24:17,25  10  14  10  40\970.mp4,0,,2026-01-29T10:20:19,Chinook,Up,1.0
971,2025-10-18 15:27:33,25  10  14  10  40\971.mp4,0,,2026-01-29T10:20:45,Chinook,Up,1.0
972,2025-10-18 15:28:07,25  10  14  10  40\972.mp4,0,,2026-01-29T10:21:05,Chinook,Up,1.0
973,2025-10-18 15:32:20,25  10  14  10  40\973.mp4,0,,2026-01-29T10:21:20,Chinook,Up,1.0
974,2025-10-18 15:33:06,,0,,2026-01-29T10:21:24,Non fish,Stay,1.0
975,2025-10-18 15:33:17,25  10  14  10  40\975.mp4,0,,2026-01-29T10:22:07,Chinook,Up,2.0
976,2025-10-18 15:37:25,25  10  14  10  40\976.mp4,0,,2026-01-29T10:22:28,Chinook,Up,1.0
977,2025-10-18 15:38:09,25  10  14  10  40\977.mp4,0,,2026-01-29T10:22:57,Chinook,Up,1.0
978,2025-10-18 15:41:05,25  10  14  10  40\978.mp4,0,,2026-01-29T10:23:14,Chinook,Up,1.0
979,2025-10-18 15:44:07,25  10  14  10  40\979.mp4,0,,2026-01-29T10:23:28,Chinook,Up,1.0
980,2025-10-18 15:45:55,25  10  14  10  40\980.mp4,0,,2026-01-29T10:23:43,Chinook,Up,1.0
981,2025-10-18 15:47:57,25  10  14  10  40\981.mp4,0,,2026-01-29T10:24:16,Chinook,Stay,1.0
981,2025-10-18 15:47:57,25  10  14  10  40\981.mp4,0,,2026-01-29T10:24:16,Rainbow,Up,1.0
982,2025-10-18 15:52:39,25  10  14  10  40\982.mp4,0,,2026-01-29T10:24:31,Chinook,Up,1.0
983,2025-10-18 15:52:54,25  10  14  10  40\983.mp4,0,,2026-01-29T10:24:42,Chinook,Up,1.0
984,2025-10-18 15:53:13,25  10  14  10  40\984.mp4,0,,2026-01-29T10:24:54,Chinook,Up,1.0
985,2025-10-18 15:56:15,25  10  14  10  40\985.mp4,0,,2026-01-29T10:25:16,Chinook,Up,1.0
986,2025-10-18 15:56:50,25  10  14  10  40\986.mp4,0,,2026-01-29T10:25:33,Chinook,Up,1.0
987,2025-10-18 15:57:12,25  10  14  10  40\987.mp4,0,,2026-01-29T10:25:48,Chinook,Up,1.0
988,2025-10-18 15:57:27,25  10  14  10  40\988.mp4,0,,2026-01-29T10:25:58,Chinook,Up,1.0
989,2025-10-18 15:58:25,25  10  14  10  40\989.mp4,0,,2026-01-29T10:26:12,Chinook,Up,1.0
990,2025-10-18 15:58:41,25  10  14  10  40\990.mp4,0,,2026-01-29T10:26:28,Chinook,Up,1.0
991,2025-10-18 15:59:34,25  10  14  10  40\991.mp4,0,,2026-01-29T10:26:44,Chinook,Up,1.0
992,2025-10-18 16:01:54,25  10  14  10  40\992.mp4,0,,2026-01-29T10:27:00,Chinook,Up,1.0
993,2025-10-18 16:02:37,25  10  14  10  40\993.mp4,0,,2026-01-29T10:27:14,Chinook,Up,1.0
994,2025-10-18 16:09:44,25  10  14  10  40\994.mp4,0,,2026-01-29T10:27:28,Chinook,Up,1.0
995,2025-10-18 16:10:23,25  10  14  10  40\995.mp4,0,,2026-01-29T10:27:41,Chinook,Up,1.0
996,2025-10-18 16:13:16,25  10  14  10  40\996.mp4,0,,2026-01-29T10:27:56,Chinook,Up,1.0
997,2025-10-18 16:14:04,25  10  14  10  40\997.mp4,0,,2026-01-29T10:28:11,Chinook,Up,1.0
998,2025-10-18 16:14:24,25  10  14  10  40\998.mp4,0,,2026-01-29T10:28:35,Chinook,Stay,1.0
998,2025-10-18 16:14:24,25  10  14  10  40\998.mp4,0,,2026-01-29T10:28:35,Chinook,Up,1.0
999,2025-10-18 16:14:47,25  10  14  10  40\999.mp4,0,,2026-01-29T10:28:51,Chinook,Stay,1.0
999,2025-10-18 16:14:47,25  10  14  10  40\999.mp4,0,,2026-01-29T10:28:51,Chinook,Up,1.0
1000,2025-10-18 16:16:42,25  10  14  10  40\1000.mp4,0,,2026-01-29T10:29:06,Chinook,Stay,1.0
1000,2025-10-18 16:16:42,25  10  14  10  40\1000.mp4,0,,2026-01-29T10:29:06,Chinook,Up,1.0
1001,2025-10-18 16:17:21,,0,,2026-01-29T10:29:10,Non fish,Stay,1.0
1002,2025-10-18 16:17:23,25  10  14  10  40\1002.mp4,0,,2026-01-29T10:29:34,Chinook,Stay,1.0
1002,2025-10-18 16:17:23,25  10  14  10  40\1002.mp4,0,,2026-01-29T10:29:34,Chinook,Up,2.0
1003,2025-10-18 16:20:31,25  10  14  10  40\1003.mp4,0,,2026-01-29T10:29:54,Chinook,Up,2.0
1004,2025-10-18 16:25:56,25  10  14  10  40\1004.mp4,0,,2026-01-29T10:30:18,Rainbow,Up,1.0
1005,2025-10-18 16:29:05,25  10  14  10  40\1005.mp4,0,,2026-01-29T10:30:32,Chinook,Stay,1.0
1006,2025-10-18 16:32:19,25  10  14  10  40\1006.mp4,0,,2026-01-29T10:30:46,Chinook,Up,1.0
1007,2025-10-18 16:32:51,25  10  14  10  40\1007.mp4,0,,2026-01-29T10:30:59,Chinook,Up,1.0
1008,2025-10-18 16:35:35,25  10  14  10  40\1008.mp4,0,,2026-01-29T10:31:16,Chinook,Up,1.0
1009,2025-10-18 16:37:25,25  10  14  10  40\1009.mp4,0,,2026-01-29T10:31:29,Chinook,Up,1.0
1010,2025-10-18 16:39:38,,0,,2026-01-29T10:31:33,Non fish,Stay,1.0
1011,2025-10-18 16:39:48,25  10  14  10  40\1011.mp4,0,,2026-01-29T10:31:54,Chinook,Up,2.0
1012,2025-10-18 16:42:03,25  10  14  10  40\1012.mp4,0,,2026-01-29T10:32:12,Chinook,Up,1.0
1013,2025-10-18 16:43:31,25  10  14  10  40\1013.mp4,0,,2026-01-29T10:32:27,Chinook,Up,1.0
1014,2025-10-18 16:48:38,25  10  14  10  40\1014.mp4,0,,2026-01-29T10:32:43,Chinook,Stay,1.0
1015,2025-10-18 16:49:49,25  10  14  10  40\1015.mp4,0,,2026-01-29T10:32:57,Chinook,Up,2.0
1016,2025-10-18 16:54:30,25  10  14  10  40\1016.mp4,0,,2026-01-29T10:33:12,Chinook,Up,1.0
1017,2025-10-18 16:55:33,25  10  14  10  40\1017.mp4,0,,2026-01-29T10:33:27,Chinook,Up,1.0
1018,2025-10-18 16:56:35,25  10  14  10  40\1018.mp4,0,,2026-01-29T10:33:45,Chinook,Up,1.0
1019,2025-10-18 16:59:22,25  10  14  10  40\1019.mp4,0,,2026-01-29T10:33:59,Chinook,Up,1.0
1020,2025-10-18 16:59:44,25  10  14  10  40\1020.mp4,0,,2026-01-29T10:34:14,Chinook,Up,1.0
1021,2025-10-18 17:05:48,25  10  14  10  40\1021.mp4,0,,2026-01-29T10:34:37,Chinook,Up,1.0
1022,2025-10-18 17:07:14,25  10  14  10  40\1022.mp4,0,,2026-01-29T10:34:59,Chinook,Stay,1.0
1022,2025-10-18 17:07:14,25  10  14  10  40\1022.mp4,0,,2026-01-29T10:34:59,Chinook,Up,2.0
1023,2025-10-18 17:09:23,25  10  14  10  40\1023.mp4,0,,2026-01-29T10:35:14,Chinook,Up,1.0
1024,2025-10-18 17:09:44,25  10  14  10  40\1024.mp4,0,,2026-01-29T10:35:53,Chinook,Stay,1.0
1024,2025-10-18 17:09:44,25  10  14  10  40\1024.mp4,0,,2026-01-29T10:35:53,Chinook,Up,1.0
1025,2025-10-18 17:18:10,,0,,2026-01-29T10:35:56,Non fish,Stay,1.0
1026,2025-10-18 17:18:11,25  10  14  10  40\1026.mp4,0,,2026-01-29T10:36:20,Chinook,Up,2.0
1027,2025-10-18 17:18:28,25  10  14  10  40\1027.mp4,0,,2026-01-29T10:36:40,Chinook,Up,1.0
1028,2025-10-18 17:19:20,25  10  14  10  40\1028.mp4,0,,2026-01-29T10:37:01,Chinook,Up,1.0
1029,2025-10-18 17:19:41,25  10  14  10  40\1029.mp4,0,,2026-01-29T10:37:15,Chinook,Up,1.0
1030,2025-10-18 17:20:35,25  10  14  10  40\1030.mp4,0,,2026-01-29T10:37:29,Chinook,Up,1.0
1031,2025-10-18 17:22:02,25  10  14  10  40\1031.mp4,0,,2026-01-29T10:37:43,Chinook,Up,1.0
1032,2025-10-18 17:22:48,25  10  14  10  40\1032.mp4,0,,2026-01-29T10:37:58,Chinook,Up,1.0
1033,2025-10-18 17:24:11,25  10  14  10  40\1033.mp4,0,,2026-01-29T10:38:13,Chinook,Up,1.0
1034,2025-10-18 17:25:08,,0,,2026-01-29T10:38:17,Non fish,Stay,1.0
1035,2025-10-18 17:25:15,25  10  14  10  40\1035.mp4,0,,2026-01-29T10:38:37,Chinook,Up,2.0
1036,2025-10-18 17:27:33,25  10  14  10  40\1036.mp4,0,,2026-01-29T10:38:51,Chinook,Up,1.0
1037,2025-10-18 17:28:00,25  10  14  10  40\1037.mp4,0,,2026-01-29T10:39:06,Chinook,Stay,1.0
1038,2025-10-18 17:29:58,25  10  14  10  40\1038.mp4,0,,2026-01-29T10:39:22,Chinook,Up,1.0
1039,2025-10-18 17:32:05,25  10  14  10  40\1039.mp4,0,,2026-01-29T10:39:42,Chinook,Up,1.0
1040,2025-10-18 17:33:08,25  10  14  10  40\1040.mp4,0,,2026-01-29T10:40:00,Chinook,Stay,1.0
1041,2025-10-18 17:33:40,25  10  14  10  40\1041.mp4,0,,2026-01-29T10:40:14,Chinook,Up,2.0
1042,2025-10-18 17:34:36,,0,,2026-01-29T10:40:18,Non fish,Stay,1.0
1043,2025-10-18 17:34:40,25  10  14  10  40\1043.mp4,0,,2026-01-29T10:40:51,Chinook,Stay,1.0
1043,2025-10-18 17:34:40,25  10  14  10  40\1043.mp4,0,,2026-01-29T10:40:51,Coho,Up,1.0
1044,2025-10-18 17:34:54,25  10  14  10  40\1044.mp4,0,,2026-01-29T10:41:08,Chinook,Down,1.0
1045,2025-10-18 17:35:42,25  10  14  10  40\1045.mp4,0,,2026-01-29T10:41:23,Chinook,Up,1.0
1046,2025-10-18 17:35:59,25  10  14  10  40\1046.mp4,0,,2026-01-29T10:41:35,Chinook,Up,1.0
1047,2025-10-18 17:36:45,25  10  14  10  40\1047.mp4,0,,2026-01-29T10:41:50,Chinook,Up,1.0
1048,2025-10-18 17:37:24,,0,,2026-01-29T10:41:54,Non fish,Stay,1.0
1049,2025-10-18 17:37:31,25  10  14  10  40\1049.mp4,0,,2026-01-29T10:42:30,Chinook,Stay,1.0
1049,2025-10-18 17:37:31,25  10  14  10  40\1049.mp4,0,,2026-01-29T10:42:30,Chinook,Up,1.0
1050,2025-10-18 17:37:39,25  10  14  10  40\1050.mp4,0,,2026-01-29T10:42:47,Chinook,Up,2.0
1051,2025-10-18 17:38:35,,0,,2026-01-29T10:42:50,Non fish,Stay,1.0
1052,2025-10-18 17:38:45,25  10  14  10  40\1052.mp4,0,,2026-01-29T10:43:08,Chinook,Up,2.0
1053,2025-10-18 17:39:48,25  10  14  10  40\1053.mp4,0,,2026-01-29T10:43:22,Chinook,Up,1.0
1054,2025-10-18 17:41:09,25  10  14  10  40\1054.mp4,0,,2026-01-29T10:43:36,Chinook,Up,1.0
1055,2025-10-18 17:42:48,25  10  14  10  40\1055.mp4,0,,2026-01-29T10:43:52,Chinook,Up,1.0
1056,2025-10-18 17:49:04,25  10  14  10  40\1056.mp4,0,,2026-01-29T10:44:08,Chinook,Up,1.0
1057,2025-10-18 17:49:36,,0,,2026-01-29T10:44:11,Non fish,Stay,1.0
1058,2025-10-18 17:49:43,25  10  14  10  40\1058.mp4,0,,2026-01-29T10:44:29,Chinook,Up,2.0
1059,2025-10-18 17:54:31,25  10  14  10  40\1059.mp4,0,,2026-01-29T10:44:44,Chinook,Up,1.0
1060,2025-10-18 17:54:58,25  10  14  10  40\1060.mp4,0,,2026-01-29T10:45:00,Chinook,Down,1.0
1061,2025-10-18 17:55:45,,0,,2026-01-29T10:45:03,Non fish,Stay,1.0
1062,2025-10-18 17:55:54,25  10  14  10  40\1062.mp4,0,,2026-01-29T10:45:22,Chinook,Down,1.0
1063,2025-10-18 18:02:15,25  10  14  10  40\1063.mp4,0,,2026-01-30T11:37:21,Rainbow,Up,1.0
1064,2025-10-18 18:02:59,25  10  14  10  40\1064.mp4,0,,2026-01-29T10:46:43,Chinook,Up,1.0
1065,2025-10-18 18:04:09,25  10  14  10  40\1065.mp4,0,,2026-01-29T10:47:01,Chinook,Up,1.0
1066,2025-10-18 18:05:58,25  10  14  10  40\1066.mp4,0,,2026-01-29T10:47:18,Chinook,Up,1.0
1067,2025-10-18 18:09:39,,0,,2026-01-29T10:47:21,Non fish,Stay,1.0
1068,2025-10-18 18:09:45,25  10  14  10  40\1068.mp4,0,,2026-01-29T10:47:43,Chinook,Up,2.0
1069,2025-10-18 18:14:34,,0,,2026-01-29T10:47:47,Non fish,Stay,1.0
1070,2025-10-18 18:14:39,25  10  14  10  40\1070.mp4,0,,2026-01-29T10:48:07,Chinook,Up,2.0
1071,2025-10-18 18:17:30,25  10  14  10  40\1071.mp4,0,,2026-01-29T10:48:23,Chinook,Up,1.0
1072,2025-10-18 18:19:45,25  10  14  10  40\1072.mp4,0,,2026-01-29T10:48:39,Chinook,Up,1.0
1073,2025-10-18 18:22:03,25  10  14  10  40\1073.mp4,0,,2026-01-29T10:48:55,Chinook,Up,1.0
1074,2025-10-18 18:22:19,25  10  14  10  40\1074.mp4,0,,2026-01-29T10:49:07,Chinook,Up,1.0
1075,2025-10-18 18:24:49,25  10  14  10  40\1075.mp4,0,,2026-01-29T10:49:24,Chinook,Up,1.0
1076,2025-10-18 18:25:44,25  10  14  10  40\1076.mp4,0,,2026-01-29T10:49:39,Chinook,Up,1.0
1077,2025-10-18 18:26:29,25  10  14  10  40\1077.mp4,0,,2026-01-29T10:49:56,Chinook,Up,1.0
1078,2025-10-18 18:27:27,25  10  14  10  40\1078.mp4,0,,2026-01-29T10:50:12,Chinook,Up,1.0
1079,2025-10-18 18:34:52,25  10  14  10  40\1079.mp4,0,,2026-01-29T10:50:25,Chinook,Up,1.0
1080,2025-10-18 18:36:04,25  10  14  10  40\1080.mp4,0,,2026-01-29T10:50:41,Chinook,Up,1.0
1081,2025-10-18 18:36:58,25  10  14  10  40\1081.mp4,0,,2026-01-29T10:51:13,Chinook,Up,1.0
1082,2025-10-18 18:37:33,25  10  14  10  40\1082.mp4,0,,2026-01-29T10:51:30,Chinook,Up,1.0
1083,2025-10-18 18:40:07,25  10  14  10  40\1083.mp4,0,,2026-01-29T10:51:57,Chinook,Up,1.0
1084,2025-10-18 18:47:32,25  10  14  10  40\1084.mp4,0,,2026-01-29T10:52:34,Chinook,Up,1.0
1085,2025-10-18 18:51:14,25  10  14  10  40\1085.mp4,0,,2026-01-29T10:52:56,Chinook,Up,1.0
1086,2025-10-18 18:52:51,25  10  14  10  40\1086.mp4,0,,2026-01-29T10:53:21,Chinook,Up,1.0
1087,2025-10-18 18:54:43,25  10  14  10  40\1087.mp4,0,,2026-01-29T10:53:56,Chinook,Stay,1.0
1088,2025-10-18 18:54:58,25  10  14  10  40\1088.mp4,0,,2026-01-29T10:54:16,Chinook,Stay,1.0
1088,2025-10-18 18:54:58,25  10  14  10  40\1088.mp4,0,,2026-01-29T10:54:16,Chinook,Up,1.0
1089,2025-10-18 18:56:54,25  10  14  10  40\1089.mp4,0,,2026-01-29T10:54:40,Chinook,Up,1.0
1090,2025-10-18 18:57:43,25  10  14  10  40\1090.mp4,0,,2026-01-29T10:55:05,Chinook,Up,1.0
1091,2025-10-18 18:59:49,25  10  14  10  40\1091.mp4,0,,2026-01-29T10:55:31,Chinook,Up,1.0
1092,2025-10-18 19:02:24,25  10  14  10  40\1092.mp4,0,,2026-01-29T10:55:54,Chinook,Up,1.0
1093,2025-10-18 19:03:24,25  10  14  10  40\1093.mp4,0,,2026-01-29T10:56:16,Chinook,Up,1.0
